name,mos_align,std_align,prompt,caption,similarity_score,similarity_sentence,TOPIQ_score,modifier,reward,mos_quality,std_quality,TOPIQ_score_bare
glide_normal_133.jpg,1.184861428,0.645897237,"a blue abyss underwater concept art, elevation view",a painting of a bird on a piece of paper,0.3141,a painting of a ,0.21912019,0.18846,-1.903856397,1.056157156,0.380029646,0.4021515548229217
glide_normal_134.jpg,1.996495394,0.771233708,"a biomechanical orchid heart fusion, close-up",a close up picture of a purple and white flower,0.2544,a close up picture of a purple and white flower ,0.264174581,0.15264,0.120868959,1.478164096,0.536704269,0.4386668801307678
glide_normal_135.jpg,0.415631423,0.522447825,"a set of different trees and bushes, long-shot",a grassy field with trees and a sky background,0.6089,a grassy field with trees ,0.064032525,0.36534,-2.096421003,0.480337043,0.889022317,0.2344332337379455
glide_normal_136.jpg,0.182860864,0.415381174,"man in his late 40 s wearing a suit, blurred detail",a person sitting on a toilet in a dark room,0.2218,a person ,0.134943634,0.13308,-2.272022724,0.283510549,0.404464609,0.1312165260314941
glide_normal_137.jpg,2.129102676,0.784282731,"white fur furry mothman movie scene , hyper detail",a white bird standing on top of a white surface,0.258,a white ,0.15299198,0.1548,-0.98826158,1.405543444,0.581477013,0.2846539616584778
glide_normal_138.jpg,1.585786942,1.451410518,"render of dreamy beautiful landscape, soft lighting",a large pool of water with trees,0.1695,a large pool of water with trees ,0.153973371,0.1017,-1.061144948,0.701659223,0.273446802,0.1572214365005493
glide_normal_139.jpg,1.629211276,1.061454994,"digital painting of a lake at sunset, HDR lighting",a sunset shot of a sunset with a sky background,0.5386,a sunset shot of ,0.196957603,0.32315999999999995,-0.864102602,1.006207915,0.534287314,0.1536323130130767
glide_normal_140.jpg,0.729132965,0.658686852,"cute great old ones sitting in a bar, warm color",a glass of wine sitting next to a pair of glasses,0.2833,a glass of wine sitting next to a pair of ,0.249593928,0.16998,-2.215659142,1.388617757,0.527942727,0.2651292383670807
glide_normal_141.jpg,0.447544482,0.508058408,"a portrait of girl bard in red dress, cold color",a cat that is sitting in a red blanket,0.1988,a cat that is sitting in a red ,0.337171078,0.11928,-2.051855564,1.989267001,0.641625154,0.2017551958560943
glide_normal_142.jpg,2.433914506,0.913868924,"a biomechanical passion fruit flower, top view",a blue and white vase with a flower in it,0.454,a blue and white vase with a flower ,0.254355758,0.2724,1.473572373,1.391281461,0.524722086,0.3025578558444977
glide_normal_143.jpg,1.255488616,0.66933851,"portrait of squids swarming the ocean, elevation view",a large body of water with a blue sky,0.3109,a large body of water with a blue sky ,0.370789051,0.24872000000000002,-2.059976816,2.166977719,0.614305072,0.4368907511234283
glide_normal_144.jpg,2.732709062,1.05665395,"pendant of a silver starfish necklace, close-up",a pair of scissors on top of a table,0.2764,a pair of scissors on top of ,0.370630801,0.16584,-0.306221873,1.927354161,0.568725954,0.4014182388782501
glide_normal_145.jpg,0.697829781,0.697705953,"kraken is using large sponge for bath, long-shot",a piece of bread that is in the shape of a heart,0.1249,a piece ,0.137268722,0.07493999999999999,-2.276759624,0.563430702,0.292561854,0.1788904964923858
glide_normal_146.jpg,2.740407521,0.633372729,"cute fluffy lion cheetah hybrid mixed, blurred detail",a close up of a brown and black cat,0.3119,a close up of a brown and black cat ,0.348737478,0.18714,-1.583895922,1.866501955,0.402894545,0.1625722646713256
glide_normal_147.jpg,0.56846611,0.274266954,"bill gates and jason statham fight m , hyper detail",a close up picture of a large animal,0.1459,a close ,0.193214089,0.08753999999999999,-2.247018099,1.048993865,0.437124392,0.2644632756710052
glide_normal_148.jpg,1.486464742,0.373860357,"a portrait painting of a buck in suit, soft lighting",a black and white photo of a black and white animal,0.4157,a black and white photo of a black and white animal ,0.249106705,0.29098999999999997,-1.190470695,1.373683876,0.318550581,0.2326304614543914
glide_normal_149.jpg,1.554938564,0.861836568,"a plasticine model of a goblin raider, HDR lighting",a statue of a person with a knife in their mouth,0.2099,a statue of a ,0.2421408,0.12594,-2.115623236,1.14671176,0.459559997,0.2467191815376281
glide_normal_150.jpg,1.149047512,1.128314293,"portrait of ciri as a samurai assassin, warm color",a white dog wearing a white bow tie,0.1267,a white ,0.478887618,0.07602,-1.905735731,2.65595515,0.649815015,0.3322836458683014
glide_normal_151.jpg,2.06489602,0.880226787,"photo of a white fashion jewelry store, cold color",a store front with a window and a bicycle on the front,0.4787,a store ,0.345765293,0.4787,-0.121156305,1.787427355,0.492877787,0.319463163614273
glide_normal_152.jpg,1.26688872,0.774552914,"grumpy the elder gods sitting in a bar, top view",a glass bowl filled with balls and balls of various shapes and sizes,0.1845,a glass ,0.279685855,0.11069999999999999,-2.253653288,0.887752418,0.424835218,0.3726368248462677
glide_normal_153.jpg,0.775754404,0.30926261,"grumpy king in yellow sitting in a bar, elevation view",a cat standing in front of a wall,0.1895,a cat standing in front of a ,0.112517022,0.1137,-2.13460207,0.726381375,0.279671159,0.1999769508838653
glide_normal_154.jpg,2.653717779,0.687814816,"cute fluffy baby poodle giraffe hybrid, close-up",a close up of a close up of a giraffe,0.3803,a close up of a close up of a giraffe ,0.331683755,0.22818,-1.912265897,1.827559877,0.772820102,0.3804498612880707
glide_normal_155.jpg,0.66705659,0.647853809,"an auto rickshaw driving through paris, long-shot",a sunset scene with the sun shining through a cloudy sky,0.2503,a sunset scene with the sun shining through a ,0.225997761,0.15018,-2.263515711,1.239278945,0.342845602,0.1479754149913787
glide_normal_156.jpg,1.325066167,1.217743496,"an adventure party resting in a tavern, blurred detail",a dark room with a shelf full of books,0.3506,a dark room ,0.157409757,0.3506,-1.968885183,0.776328629,0.432207255,0.0948316380381584
glide_normal_157.jpg,1.098584983,0.826970715,"spaceship flying over a strange planet, hyper detail",a fighter jet flying through the air,0.3255,a fighter jet flying through the ,0.213251486,0.1953,-1.098937631,1.269550286,0.510153989,0.3051512241363525
glide_normal_158.jpg,2.486100389,0.913861709,"photograph of a stone cairn in scotland, soft lighting",a black and white photo of a white and red fire hydrant,0.3857,a black and white photo of ,0.265964091,0.3857,-0.267018378,1.373098268,0.993008421,0.3149929940700531
glide_normal_159.jpg,0.686697692,0.444490268,"person walking inside a timeless bubble, HDR lighting",a blurry picture of a kite flying through the air,0.2682,a blurry picture of a kite flying through ,0.118333489,0.16091999999999998,-2.153278112,0.590589147,0.265357693,0.2186116278171539
glide_normal_160.jpg,2.409529559,0.980744027,"cute soul ghost in infinity mirror room, warm color",a teddy bear sitting on top of a wall,0.2353,a teddy ,0.260599792,0.14118,-1.605749607,1.377019478,0.69797473,0.255871057510376
glide_normal_161.jpg,2.035648457,0.775939134,"cute fluffy baby lop eared bunny rabbit, cold color",a black cat sitting on top of a table,0.2671,a black cat ,0.18613559,0.16025999999999999,-1.383621931,1.609770477,0.59722743,0.2996027767658233
glide_normal_162.jpg,1.255488616,0.659273528,"an industrial geometric temple lab room, top view",a cat sitting on a window ledge by a window,0.1078,a cat sitting on a window ledge by a ,0.218446895,0.06468,-2.204429626,1.309475045,0.549154226,0.1588692367076873
glide_normal_163.jpg,0.59256494,0.642184299,"a portrait of girl boxer in a red dress, elevation view",a dog wearing a hat and sunglasses,0.2854,a dog wearing ,0.255999506,0.17123999999999998,-1.08554101,1.761964787,0.581879537,0.2445047199726104
glide_normal_164.jpg,1.221037961,0.786143803,"a pig sitting in a chair smoking a pipe, close-up",a black and white photo of a person in a room,0.1932,a black and white photo of a person in a room ,0.162145391,0.11592,-2.265271425,0.821435934,0.342913953,0.1778927743434906
glide_normal_165.jpg,0.376135781,0.448357682,"a female hand holding a red fresh apple, long-shot",a red flower in the middle of a green plant,0.3643,a red ,0.230683371,0.21858,-2.277057171,1.311956077,0.611615037,0.2718494236469269
glide_normal_166.jpg,2.811881174,0.523423959,"a cybertronic metallic green tree frog , blurred detail",a green and white bird is standing on a green plant,0.4016,a green ,0.432708442,0.32128,1.052353263,2.403882268,0.47099903,0.3348597288131714
glide_normal_167.jpg,0.78808434,0.337559331,"two women working in a recording studio, hyper detail",a black and white photo of a dark room,0.181,a black and white photo of a dark room ,0.142621011,0.10859999999999999,-2.250619411,0.747178209,0.329033038,0.169777363538742
glide_normal_168.jpg,0.323474926,0.485157083,"the celestial realm of the elven deities, soft lighting",a blurry photo of a street light with a dark background,0.228,a blurry photo of a street light with a ,0.055211131,0.1596,-2.160249233,0.463704663,0.905442634,0.2219856977462768
glide_normal_169.jpg,1.118687364,0.887390466,"profile face portrait of a tin toy robot, HDR lighting",a red and yellow fire hydrant sitting on top of a table,0.1385,a red ,0.217776135,0.08310000000000001,-1.185761929,1.337589887,0.607780656,0.199149876832962
glide_normal_170.jpg,1.540491223,0.621854357,"portrait of butterflies swarming flowers, warm color",a flower in the middle of a green field,0.5025,a flower in the ,0.198864743,0.40199999999999997,-0.853689671,1.492221516,0.497908489,0.2387045919895172
glide_normal_171.jpg,0.518653615,0.616824934,"grumpy disney princess sitting in a cave, cold color",a blurry image of a person in a dark room,0.2309,a blurry image of a person in a dark room ,0.046734288,0.13854,-2.281324387,0.212533273,0.929852104,0.1907488405704498
glide_normal_172.jpg,0.277575547,0.480763569,"art of a mimic from dungeons and dragons, top view",a blurry photo of a night scene with lights,0.2591,a blurry photo of ,0.070023336,0.15546,-2.071300983,0.392090064,0.386079014,0.1919470429420471
glide_normal_173.jpg,0.514481837,0.525405703,"ancient japanese fantasy garden at night, elevation view",a night scene with lights on a night stand,0.3673,a night scene with lights on a night stand ,0.040316585,0.29384000000000005,-2.144477367,0.255168478,0.472382651,0.2157298326492309
glide_normal_174.jpg,2.66591587,0.937067148,"ancient golden chrome finish skateboard , close-up",a pair of scissors sitting on top of a wooden table,0.2528,a pair of scissors sitting on top of a wooden ,0.158952877,0.15168,-2.201552629,1.373683876,0.549985329,0.2443325519561767
glide_normal_175.jpg,0.56773439,1.381980439,"a portrait of the mri brain damage demon, long-shot",a blurry photo of a person standing in the dark,0.3016,a blurry photo of ,0.082474142,0.21111999999999997,-2.257935047,0.0,0.262100544,0.2120813727378845
glide_normal_176.jpg,1.859694143,0.593368564,"a painting of pink panther as a vampire , blurred detail",a close up picture of a person's face,0.2742,a close up picture of ,0.299611747,0.16452,-1.107149601,1.435991833,0.420521866,0.1939407289028167
glide_normal_177.jpg,0.341602936,0.402970126,"a huge wooden carving sculpture of a fox, hyper detail",a black and white photo of a person standing in front of a light,0.3116,a black and white photo of ,-0.0038068,0.18696,-2.226985455,0.128895573,0.376052061,0.3869878053665161
glide_normal_178.jpg,0.631037248,0.613450795,"a car crawling with human hands and feet, soft lighting",a person laying on a bed in the dark,0.2084,a person ,0.152053714,0.12503999999999998,-1.91099906,0.658485261,0.40438436,0.2564228475093841
glide_normal_179.jpg,1.280365205,1.261637146,"underwater photography of the rough ocean, HDR lighting",a blue sky with a blue sky background,0.2643,a blue sky with ,0.02700058,0.15857999999999997,-2.280704498,0.014779217,0.463898319,0.3273147940635681
glide_normal_180.jpg,0.537282046,0.53975154,"muscular cyborg girl with prosthetic arms, warm color, anime style",a black and white photo of a person wearing a black hat,0.2972,a black and white photo of a person wearing ,0.1389907,0.2972,-2.273261547,0.676891105,0.396165456,0.2755853235721588
glide_normal_181.jpg,2.430025645,1.348894623,"an underwater photo of coral in the ocean, cold color, sci-fi style",a close up view of a giraffe in the water,0.2529,a close up view of a giraffe in the water ,0.156600788,0.15174,-0.741957664,0.641923698,0.349148726,0.1487304270267486
glide_normal_182.jpg,1.354623028,1.099963697,"a female warrior in charming phenix armor, top view, realistic style",a man in a black suit and a black and white t-shirt,0.0876,a man ,0.226645052,0.052559999999999996,-2.279882669,1.255971063,0.644909035,0.315858393907547
glide_normal_183.jpg,0.814784292,0.524473831,"radioactive alien mushrooms in the forest , elevation view, abstract style",a close up picture of a street light,0.188,a close up picture of ,0.089765608,0.1128,-2.276226521,0.392090064,0.341478939,0.1278717219829559
glide_normal_184.jpg,1.495248703,0.804718734,"professional studio logo for robot artists, close-up, baroque style",a painting of a man with a bird on his head,0.3206,a painting ,0.207327679,0.22441999999999998,-0.734481096,1.373098268,0.375649667,0.3654547929763794
glide_normal_185.jpg,1.447496815,1.1738707,"die cut sticker of chibi cute golf player , long-shot, anime style",a red and white clock on a white background,0.1249,a red and white ,0.262968332,0.07493999999999999,-2.282412052,1.539115041,0.391281575,0.3140571117401123
glide_normal_186.jpg,0.349001592,0.375913709,"a portrait of girl alchemist in blue dress, blurred detail, sci-fi style",a black and white photo of a person,0.3383,a black and white photo ,0.054992072,0.20298,-2.282217741,0.079179007,0.272890443,0.2724111378192901
glide_normal_187.jpg,1.502329958,0.842131387,"softboy aesthetic in ancient greek clothing, hyper detail, realistic style",a black and white photo of a man in a black and white photo,0.1927,a black and white photo of a man in a ,0.346585929,0.11562,-2.049855709,1.782268897,0.605110388,0.350252091884613
glide_normal_188.jpg,0.692100914,0.748421558,"portrait painting of a west hightland white, soft lighting, abstract style",a black and white photo of a white wall,0.5339,a black and white photo of a white ,0.163900182,0.37373,-2.276830673,0.946043702,0.649256797,0.2216848731040954
glide_normal_189.jpg,1.13493277,1.056009781,"lobster human hybrid in fashion photography, HDR lighting, baroque style",a blurry photo of a man riding a motorcycle,0.2637,a blurry photo of ,0.170985892,0.2637,-1.548701525,0.885277112,0.68206272,0.2083167433738708
glide_normal_190.jpg,2.490096099,0.8869874,"delicious peanut butter donut with glazing , warm color, anime style",a donut on a plate on a table,0.5726,a donut ,0.335548639,0.34356,0.066752672,1.704085415,0.668183214,0.3133279979228973
glide_normal_191.jpg,1.599528985,0.554946006,"cute fluffy golden teddy bear eating bagels, cold color, sci-fi style",a brown teddy bear sitting on top of a table,0.5816,a brown teddy bear ,0.343881428,0.34896,-2.193407536,1.948511424,0.481397747,0.2291588485240936
glide_normal_192.jpg,1.732152809,0.829841522,"beautiful ancient temple in a formal garden, top view, realistic style",a park bench in the middle of a park,0.3022,a park bench in the middle of a park ,0.186378077,0.18132,-2.093656778,0.879514179,0.741091111,0.1914121508598327
glide_normal_193.jpg,1.02066036,0.826871359,"a portrait of a female robot made from code, elevation view, abstract style",a black and white photo of a black and white skeleton,0.3469,a black and white photo ,0.229760975,0.24282999999999996,-1.316694021,0.970807385,0.584529286,0.2840882539749145
glide_normal_194.jpg,1.905281713,1.102303923,"a cyborg jellyfish swimming in a vast ocean, close-up, baroque style",a blurry image of a lit up object in the dark,0.1812,a blurry image of ,0.139558464,0.10872,-1.930350661,0.971526322,0.88597858,0.2616089880466461
glide_normal_195.jpg,0.086501076,0.637555745,"unique epic pink space elf knight adventurer, long-shot, anime style",a blurry photo of a person standing in the dark,0.1077,a blurry ,0.043096479,0.06462,-2.253052711,0.447072282,0.913460746,0.2540973126888275
glide_normal_196.jpg,0.483118797,0.641017249,"the essence of the chemical element hydrogen, blurred detail, sci-fi style",a black and white photo of a computer screen,0.1273,a black and white photo of ,0.121728927,0.07637999999999999,-2.194792747,0.392942638,0.412078889,0.3263061940670013
glide_normal_197.jpg,0.43569296,0.71121383,"storm troopers cosplaying the power rangers , hyper detail, realistic style",a blurry photo of a dark night,0.2239,a blurry photo of ,0.04031834,0.13434,-2.27549696,0.143533905,1.015388784,0.2455856502056121
glide_normal_198.jpg,0.139161932,0.52934417,"robots creating new robots in a factory line, soft lighting, abstract style",a blurry photo of a dark night,0.1624,a blurry photo of a dark night ,0.048009384,0.09743999999999998,-2.112805605,0.363910379,0.885340067,0.2339767515659332
glide_normal_199.jpg,0.468583101,0.709311079,"full body portrait of cute girl wearing gown, HDR lighting, baroque style",a cat that is looking at the camera,0.1505,a cat that is looking ,0.335617185,0.09029999999999999,-2.272812843,2.006980492,0.577778377,0.252444714307785
glide_normal_200.jpg,0.60877307,0.569625321,"alien planet landscape made out of mushrooms, warm color, anime style",a blurry image of a green and white object,0.2363,a blurry image of a green and ,0.184797913,0.14178,-2.175625801,0.916490494,0.87186505,0.341673344373703
glide_normal_201.jpg,2.508900426,0.827085646,"a gummy bear performing at woodstock concert, cold color, sci-fi style",a piece of food that is on a table,0.1697,a piece ,0.251112074,0.10182,-1.925577641,1.461647503,0.537758994,0.3601097464561462
glide_normal_202.jpg,1.511295292,1.005887899,"a biomechanical blue raspberry made of metal, top view, realistic style",a cake shaped like a bird sitting on top of a table,0.2168,a cake shaped like a bird sitting on top ,0.108964406,0.13008,-1.696116686,0.612055936,0.412538319,0.3529376983642578
glide_normal_203.jpg,0.307013614,0.420944032,"a beautiful brutalist concrete forest temple, elevation view, abstract style",a black and white photo of a person standing in the dark,0.2672,a black and white photo of ,0.080353558,0.16032,-2.282064438,0.313378312,0.441314652,0.2449312508106231
glide_normal_204.jpg,1.149047512,0.81988827,"2 friends partying and are facing the camera, close-up, baroque style",a horse looking out of a window,0.066,a horse looking out of a window ,0.197980866,0.0396,-2.264805317,0.905232817,0.569650679,0.1712944507598877
glide_normal_205.jpg,0.204988001,0.642314812,"the fate of all fools and divine intervention, long-shot, anime style",a black and white photo of a person standing in a dark room,0.051,a black and white photo of a person standing in a dark room ,0.03001608,0.030599999999999995,-2.179962635,0.363910379,0.930407448,0.2434005439281463
glide_normal_206.jpg,2.337752646,0.866421325,"robots creating new robots in a dirty factory, blurred detail, sci-fi style",a statue of a man and a robot on a table,0.3217,a statue of a man and a robot ,0.384608567,0.3217,-1.691122293,2.110310349,0.537681038,0.2198517024517059
glide_normal_207.jpg,0.927777366,0.611147875,"painting of a man farmer at work in the field, hyper detail, realistic style",a blurry photo of a sunset with a sky background,0.3187,a blurry photo of ,0.139553457,0.19121999999999997,-2.159073591,0.641923698,0.461137921,0.2089841961860656
glide_normal_208.jpg,2.043755364,0.706285793,"french fastfood adventure pixar movie poster , soft lighting, abstract style",a drawing of a red and white cat on a red and white background,0.2421,a drawing ,0.264416993,0.14526,-1.878226995,1.234399646,0.472239813,0.3862721621990204
glide_normal_209.jpg,0.902946816,0.851392938,"an uprising of disneyland costumed characters, HDR lighting, baroque style",a night scene with lights and a clock,0.3057,a night scene with lights and ,0.185591042,0.3057,-2.22777462,1.000336846,0.414611381,0.2212733030319214
glide_normal_210.jpg,1.474049467,0.583022954,"an astronaut meeting an alien lizard humanoid, warm color, anime style",a collage of stuffed animals and toys on top of each other,0.1499,a collage of stuffed animals ,0.191428348,0.08994,-2.195972681,1.030204609,0.225210892,0.2918479442596435
glide_normal_211.jpg,0.836700519,0.314714632,"a woman in a trench coat looking out a window, cold color, sci-fi style",an open window in a dark room,0.3883,an open window in a dark ,0.222106591,0.23297999999999996,-2.282322884,1.305709562,0.592560576,0.4166708886623382
glide_normal_212.jpg,2.852144996,1.09201758,"a glass vase of pink and white dahlia flowers, top view, realistic style",a vase filled with flowers on top of a table,0.6932,a vase filled with flowers ,0.303525329,0.48524,-1.180232167,1.537956569,0.400488835,0.4118480980396271
glide_normal_213.jpg,1.244551289,0.299826924,"a biomechanical hibiscus flower made of metal, elevation view, abstract style",a black and white photo of a white flower,0.284,a black and white photo of a white flower ,0.226634666,0.17039999999999997,-1.184847236,0.905232817,0.589974552,0.3659914135932922
glide_normal_214.jpg,1.226859661,0.507222511,"render of rivendell dreamy beautiful landscape, close-up, baroque style",an aerial view of a beach with a sunset,0.2436,an aerial view of a beach with a sunset ,0.177778006,0.14616,-1.967169046,0.949159982,0.257724702,0.323522537946701
glide_normal_215.jpg,0.456645128,0.716024252,"portrait with no signature of aggressive alien, long-shot, anime style",a person with a mask on,0.2476,a person with a mask ,0.134358764,0.14856,-2.136914015,0.739216044,0.601759285,0.2550804316997528
glide_normal_216.jpg,1.98470556,0.642784094,"elegant oval mirror and toucan with reflection, blurred detail, sci-fi style",a close up picture of a yellow and black bird,0.3551,a close up picture of a yellow and black ,0.198727295,0.21306,-1.840626717,1.010879855,0.56361608,0.2779669463634491
glide_normal_217.jpg,0.692100914,0.839354916,"a portrait photo of a beautiful female android, hyper detail, realistic style",a cat that is looking at the camera,0.1706,a cat that is looking at the camera ,0.427777588,0.10235999999999999,-1.498964906,2.293266536,0.471957485,0.1756536066532135
glide_normal_218.jpg,0.742358137,0.783435394,"a masonic illuminati waiting room with a couch, soft lighting, abstract style",a black and white photo of a dark room,0.3393,a black and white photo of a dark room ,0.142657071,0.20357999999999998,-2.27209568,0.943648939,0.823784321,0.3470887839794159
glide_normal_219.jpg,1.791293517,0.906282788,"a brand logo of henry cavill as a catholic nun, HDR lighting, baroque style",a painting of a person holding a clock in their hand,0.2899,a painting of a person ,0.20485656,0.23192000000000002,-1.757105231,1.22513052,0.808635242,0.2783850729465484
glide_normal_220.jpg,1.710849874,1.233679756,"sparkling heart blue mana tree inside a marble, warm color, top view",a blurry image of a clock on a table,0.2088,a blurry image of ,0.209923744,0.12528,-0.52152884,1.106599613,0.760343383,0.1696492731571197
glide_normal_221.jpg,0.753963515,0.236059203,"goose being zipped - up by man in orange shirt, warm color, elevation view",a painting of a red and white fire hydrant,0.2035,a painting of a red and white fire ,0.131711036,0.12209999999999999,-2.284122467,0.686725341,0.23395544,0.3469202220439911
glide_normal_222.jpg,1.389857248,1.102855681,"interior of cosmic highway created by the gods, cold color, top view",a red and white photo of a building,0.2478,a red and white photo of a building ,0.235392824,0.14867999999999998,-2.188693762,1.461647503,0.595324829,0.3032108843326568
glide_normal_223.jpg,2.011416275,0.742171718,"small group of nomads staying at ancient ruins, cold color, elevation view",a stone wall with a bunch of graffiti on it,0.2006,a stone wall with a bunch ,0.172983468,0.12036,-1.756196737,1.853456865,0.523761349,0.197137176990509
glide_normal_224.jpg,0.791238626,0.603517472,"lovers being pulled apart across space and time, warm color, close-up",a person with a hat and a hat on,0.1958,a person with ,0.128546715,0.11748,-2.148129225,0.712778692,0.706895287,0.311010330915451
glide_normal_225.jpg,0.626274844,0.586185532,"atomic cloud fire explosion inside a snow globe, warm color, long-shot",a blurry image of a lit up candle in the dark,0.3639,a blurry image of a lit up candle in ,0.095998719,0.3639,-1.421093822,0.613396089,0.82852379,0.1008404493331909
glide_normal_226.jpg,0.191822787,0.542540432,"an anatomically correct cybertronic human heart, cold color, close-up",a close up of a close up of a close up of a plant,0.1542,a close up of ,0.151637077,0.09252,-2.281929255,0.630028469,0.765528319,0.3257950246334076
glide_normal_227.jpg,2.258761363,0.834957249,"a sketch drawing of a hamster in a fruit basket, cold color, long-shot",a dog sitting in a basket with a stuffed animal in it's mouth,0.3459,a dog sitting in a basket with a stuffed animal in it's ,0.297834635,0.20753999999999997,1.451907992,1.661236071,0.867837434,0.3578749597072601
glide_normal_228.jpg,0.629428475,0.677579137,"a kitten with two little goat horns on his head, warm color, blurred detail",a black and white cow standing on top of a dark background,0.335,a black and white cow ,0.129321575,0.201,-2.147808075,1.248661629,0.609732839,0.202922523021698
glide_normal_229.jpg,0.69188714,0.539664844,"a heavily bloodied horrified pretty young woman, warm color, hyper detail",a red and white flag hanging from a red rope,0.2079,a red ,0.24589017,0.12473999999999999,-2.279863834,0.552320411,0.272355203,0.2542341947555542
glide_normal_230.jpg,0.742483923,0.533051738,"a fantast beauty detailed elf with mermaid tail, cold color, blurred detail",stuffed animals are arranged in a pattern,0.2897,stuffed animals ,0.167577982,0.23176000000000002,-2.223777056,0.859637576,0.462378312,0.1604899764060974
glide_normal_231.jpg,1.566876536,0.616766924,"a dramatic photo of a lion made of cotton candy, cold color, hyper detail",a teddy bear that is wearing a mask,0.3286,a teddy bear that is ,0.227543995,0.19716,-1.453021407,1.358005834,0.351998219,0.2334079444408416
glide_normal_232.jpg,0.594282567,0.598729336,"steampunk owl inside a glass jar buried in sand, warm color, soft lighting",a black vase with a flower inside of it,0.3505,a black vase with ,0.162313387,0.2103,-2.096578836,0.775293051,0.206843695,0.2087045907974243
glide_normal_233.jpg,1.502329958,0.783614863,"a penguin slipping on a banana in the antarctic , warm color, HDR lighting",a black and white photo of a polar bear on a beach,0.4562,a black and white photo of a polar bear on a ,0.336906314,0.31933999999999996,-0.869553566,1.558020951,0.557757786,0.3094565868377685
glide_normal_234.jpg,0.205947714,0.446993742,"a mechanical human arm sticking out of the earth, cold color, soft lighting",a black and white photo of a person standing in the dark,0.4403,a black and white photo of a person standing in the dark ,0.013281517,0.35224000000000005,-2.187838793,0.0,0.326496617,0.3202616274356842
glide_normal_235.jpg,1.483310731,0.495774823,"steampunk squid inside a glass jar buried in sand, cold color, HDR lighting",a glass vase with a flower inside of it,0.3655,a glass vase ,0.192046568,0.2924,-1.749626637,0.875047949,0.334919761,0.2755110263824463
glide_normal_236.jpg,0.337265407,0.57200813,"short - haired short butch tomboy blonde engineer, top view, close-up",a black and white photo of a person standing in the snow,0.3013,a black and white photo of a person standing ,0.072285108,0.18078,-2.28441,0.226073291,0.607386529,0.2219009101390838
glide_normal_237.jpg,0.519696217,0.460561682,"portrait of terrified green ball gown young woman, top view, long-shot",a black and white photo of a black and white object,0.3566,a black and white photo of ,0.166458711,0.21395999999999998,-2.266255617,0.8493261,0.383957793,0.2392990887165069
glide_normal_238.jpg,0.503081733,0.589153547,"many bodies floating in an infinite lake of blood, elevation view, close-up",a blurry photo of a person standing in front of a blue wall,0.2388,a blurry photo of a person standing in front of a blue ,-0.013830058,0.16716,-2.041346312,0.016192323,0.37063858,0.1878029108047485
glide_normal_239.jpg,1.289688929,0.604217387,"a small grassland nestled in the hollow of a tree, elevation view, long-shot",a grassy field with trees and a sky background,0.5468,a grassy field with trees ,0.163351208,0.38275999999999993,-2.152993917,0.803407893,0.526424321,0.210764855146408
glide_normal_240.jpg,0.993853874,0.728498426,"photoreal portrait of a futuristic intricate robot, top view, blurred detail",a blurry photo of a street light,0.4542,a blurry photo of ,0.19926624,0.4542,-2.079653978,0.920325251,0.215235164,0.2720616459846496
glide_normal_241.jpg,2.104085281,0.639823541,"breaking moon as seen from the surface of the moon, top view, hyper detail",a black and white photo of a black and white fire hydrant,0.254,a black and white photo of ,0.202265292,0.1524,-0.615694821,1.312728533,0.694136759,0.3697540760040283
glide_normal_242.jpg,1.686256257,0.867478935,"a living room with a black and white chevron floor, elevation view, blurred detail",a person sitting on a couch with a banana in their hand,0.1913,a person ,0.229296818,0.11478,-2.029914618,1.191989061,0.313013087,0.2348581552505493
glide_normal_243.jpg,2.474154779,0.825546548,"mushrooms and moss on a tree in a fairytale forest, elevation view, hyper detail",a number of small trees with a sky background,0.4613,a number of small trees with a sky background ,0.301074922,0.32291,-0.783569992,1.782268897,0.567550172,0.3087112009525299
glide_normal_244.jpg,0.580658583,0.4461537,"man at a royal banquet wearing an asymmetrical gown, top view, soft lighting",a model of a toy train with a doll on top of it,0.1112,a model ,0.226529554,0.06671999999999999,-2.279446602,1.262923612,0.449254967,0.3425805270671844
glide_normal_245.jpg,0.831414849,0.761994447,"fullbody portrait of half - fox woman with fox ears, top view, HDR lighting",a close up picture of a brown and black animal,0.2923,a close up picture of a brown and black animal ,0.206985518,0.17538,-1.91697979,1.011545053,0.493510304,0.1385069191455841
glide_normal_246.jpg,1.194190381,0.897467153,"alphonse eric from full metal alchemist brotherhood, elevation view, soft lighting",a small house with a large brick building behind it,0.0402,a small house with a ,0.32499975,0.02412,-1.989344597,1.765019055,0.691698457,0.2377479374408722
glide_normal_247.jpg,0.59256494,0.375937078,"a saint noble high priestess pray for god in church, elevation view, HDR lighting",a dimly lit room with a dark background,0.2785,a dimly lit ,0.212595671,0.19495,-1.198997855,0.358179955,0.247640471,0.1396396458148956
glide_normal_248.jpg,0.507503744,0.331505594,"a redhair beautiful girl wearing brown olive dress, close-up, blurred detail",a black dog laying on a red blanket,0.1446,a black dog laying on a red ,0.133902103,0.08676,-2.281873226,0.649658335,0.384263359,0.1355991065502166
glide_normal_249.jpg,0.720093959,1.049281717,"a female elven warrior wearing platinum breastplate, close-up, hyper detail",a black and white photo of a black and white animal,0.2283,a black and white photo of a ,0.129389077,0.13698,-2.269103527,0.617747593,0.413010783,0.1703144311904907
